,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
124749,Comuna 11,21646464118GMG062G8383833148077,-34.611,-58.481,2077,c. 50-199,85,Enseñanza,125
124755,Comuna 11,22767676201116115G1111115539077,-34.616,-58.522,2077,c. 50-199,85,Enseñanza,125
124759,Comuna 11,2321212111G002P18P8282826513077,-34.602,-58.477,2077,b. 10-49,85,Enseñanza,25
124761,Comuna 11,23444444P055G0202G4747473400077,-34.603,-58.502,2077,b. 10-49,85,Enseñanza,25
124763,Comuna 11,2389898952M0708G6667508484843211077,-34.596,-58.505,2077,c. 50-199,85,Enseñanza,125
124764,Comuna 11,23969696P06126PMP5343434932077,-34.617,-58.482,2077,b. 10-49,85,Enseñanza,25
124767,Comuna 11,24000000P01277M18G2525256668077,-34.6,-58.507,2077,b. 10-49,85,Enseñanza,25
124768,Comuna 11,24212121200121506G1111112059077,-34.592,-58.51,2077,c. 50-199,85,Enseñanza,125
124770,Comuna 11,24252525P015GG578G2525259686077,-34.61,-58.502,2077,b. 10-49,85,Enseñanza,25
124772,Comuna 11,244444442MMG711MM52020209644077,-34.605,-58.472,2077,b. 10-49,85,Enseñanza,25
124774,Comuna 11,2469696952M602M5M82578484846152077,-34.604,-58.492,2077,b. 10-49,85,Enseñanza,25
124775,Comuna 11,2500000052M602M5M65G08484841007077,-34.605,-58.492,2077,c. 50-199,85,Enseñanza,125
124778,Comuna 11,253636361P1G17066G9090908923077,-34.598,-58.483,2077,b. 10-49,85,Enseñanza,25
124779,Comuna 11,25494949P0170M5P1G2626261107077,-34.6,-58.506,2077,b. 10-49,85,Enseñanza,25
124781,Comuna 11,25969696P05PMP528G3232323170077,-34.603,-58.491,2077,c. 50-199,85,Enseñanza,125
124783,Comuna 11,262424245PM80MP88855M898989874077,-34.615,-58.487,2077,c. 50-199,85,Enseñanza,125
124784,Comuna 11,262525252P7260565G1313132248077,-34.598,-58.49,2077,c. 50-199,85,Enseñanza,125
124786,Comuna 11,26494949288M1M758P1818185556077,-34.606,-58.513,2077,b. 10-49,85,Enseñanza,25
124787,Comuna 11,266161611285PMMP6G8888887391077,-34.615,-58.483,2077,d. 200-499,85,Enseñanza,350
124792,Comuna 11,272525251217G1875G8484844872077,-34.614,-58.523,2077,c. 50-199,85,Enseñanza,125
124795,Comuna 11,27898989268PM27P751515154586077,-34.602,-58.524,2077,c. 50-199,85,Enseñanza,125
124796,Comuna 11,280000001285PMMP6P8888883845077,-34.615,-58.483,2077,b. 10-49,85,Enseñanza,25
124799,Comuna 11,282525255PG8P6127G1P8484843968077,-34.609,-58.468,2077,c. 50-199,85,Enseñanza,125
124801,Comuna 11,284444442P885MPPMG131313637077,-34.6,-58.489,2077,b. 10-49,85,Enseñanza,25
124803,Comuna 11,28646464288M1M758G1818182831077,-34.606,-58.513,2077,c. 50-199,85,Enseñanza,125
124809,Comuna 11,29090909P01GM85P8G2525253718077,-34.608,-58.488,2077,b. 10-49,85,Enseñanza,25
124811,Comuna 11,292929295G2GG0502M56G9191919672077,-34.605,-58.516,2077,d. 200-499,85,Enseñanza,350
124812,Comuna 11,29494949822P016MGG5454546283077,-34.611,-58.473,2077,b. 10-49,85,Enseñanza,25
124813,Comuna 11,29818181288M1M75851818184861077,-34.603,-58.512,2077,b. 10-49,85,Enseñanza,25
124814,Comuna 11,29818181P061MP876G3535355924077,-34.612,-58.481,2077,b. 10-49,85,Enseñanza,25
124818,Comuna 12,20565656P01657156G2626261014084,-34.572,-58.48,2084,b. 10-49,85,Enseñanza,25
124819,Comuna 12,2061616126765777M51515159188084,-34.553,-58.486,2084,c. 50-199,85,Enseñanza,125
124821,Comuna 12,21212121771576P7554848489795084,-34.588,-58.499,2084,b. 10-49,85,Enseñanza,25
124822,Comuna 12,21565656767P7MM81PG2020206701084,-34.566,-58.476,2084,b. 10-49,85,Enseñanza,25
124825,Comuna 12,21969696P078GP02GG4141417381084,-34.56,-58.472,2084,c. 50-199,85,Enseñanza,125
124826,Comuna 12,22000000271P1MMG7G1515151730084,-34.554,-58.49,2084,c. 50-199,85,Enseñanza,125
124827,Comuna 12,220000005P06GGMP5M1018484848819084,-34.559,-58.48,2084,c. 50-199,85,Enseñanza,125
124832,Comuna 12,231616162MM27M881G2020204029084,-34.544,-58.478,2084,c. 50-199,85,Enseñanza,125
124835,Comuna 12,236161611G22MM7M2G9797976048084,-34.56,-58.468,2084,c. 50-199,85,Enseñanza,125
124838,Comuna 12,24000000120288082P8484849047084,-34.577,-58.493,2084,b. 10-49,85,Enseñanza,25
124839,Comuna 12,24040404518186P7M56868689619084,-34.583,-58.492,2084,b. 10-49,85,Enseñanza,25
124840,Comuna 12,245656562M00806G2G1818186402084,-34.58,-58.49,2084,b. 10-49,85,Enseñanza,25
124842,Comuna 12,252525251P1175G5PG9090901936084,-34.576,-58.489,2084,c. 50-199,85,Enseñanza,125
124844,Comuna 12,25292929685MMP206PP5151515857084,-34.55,-58.47,2084,c. 50-199,85,Enseñanza,125
124845,Comuna 12,260101015P0112822667508484845965084,-34.559,-58.48,2084,c. 50-199,85,Enseñanza,125
124850,Comuna 12,266161612P76G57PGG131313947084,-34.553,-58.476,2084,c. 50-199,85,Enseñanza,125
124851,Comuna 12,266969696PGM6PM0261515159511084,-34.573,-58.478,2084,b. 10-49,85,Enseñanza,25
124852,Comuna 12,26969696120585755G8484841682084,-34.573,-58.486,2084,c. 50-199,85,Enseñanza,125
124853,Comuna 12,27000000178M28M0MG1010107921084,-34.566,-58.479,2084,d. 200-499,85,Enseñanza,350
124857,Comuna 12,2725252527G7G2P5151616161652084,-34.55,-58.472,2084,b. 10-49,85,Enseñanza,25
124859,Comuna 12,27767676271P1865PG1515155757084,-34.559,-58.479,2084,c. 50-199,85,Enseñanza,125
124862,Comuna 12,28000000716261821G424242254084,-34.575,-58.506,2084,b. 10-49,85,Enseñanza,25
124863,Comuna 12,280909096116782187758111111248084,-34.573,-58.489,2084,c. 50-199,85,Enseñanza,125
124864,Comuna 12,28212121252G6M76GG1414149969084,-34.568,-58.488,2084,c. 50-199,85,Enseñanza,125
124866,Comuna 12,28414141268PM5P2MG151515869084,-34.569,-58.492,2084,b. 10-49,85,Enseñanza,25
124868,Comuna 12,28616161P000MG06M52222223570084,-34.572,-58.506,2084,b. 10-49,85,Enseñanza,25
124869,Comuna 12,28818181268P87585G1515151000084,-34.587,-58.504,2084,c. 50-199,85,Enseñanza,125
124870,Comuna 12,28818181765850P87G3030306679084,-34.571,-58.506,2084,b. 10-49,85,Enseñanza,25
124871,Comuna 12,29212121202851571G1111116596084,-34.562,-58.473,2084,c. 50-199,85,Enseñanza,125
124872,Comuna 13,2024242468067G52P27201515151437091,-34.545,-58.45,2091,d. 200-499,85,Enseñanza,350
124876,Comuna 13,20818181268M6MG1521515153632091,-34.564,-58.452,2091,d. 200-499,85,Enseñanza,350
124877,Comuna 13,20898989118M7P18GP8383832515091,-34.571,-58.466,2091,b. 10-49,85,Enseñanza,25
124879,Comuna 13,210000001PPP68658G9191911324091,-34.567,-58.454,2091,d. 200-499,85,Enseñanza,350
124881,Comuna 13,210404041P25GP1G659090907396091,-34.566,-58.46,2091,c. 50-199,85,Enseñanza,125
124883,Comuna 13,21161616277G5M216G1616165787091,-34.564,-58.448,2091,b. 10-49,85,Enseñanza,25
124884,Comuna 13,2116161627G7G2P51G1616169391091,-34.553,-58.461,2091,b. 10-49,85,Enseñanza,25
124886,Comuna 13,21252525176GG0PM1G1010103557091,-34.566,-58.457,2091,c. 50-199,85,Enseñanza,125
124889,Comuna 13,2144444412P2G7P2PG8585854705091,-34.576,-58.453,2091,c. 50-199,85,Enseñanza,125
124894,Comuna 13,218181815M8P252PG667504444448292091,-34.551,-58.456,2091,b. 10-49,85,Enseñanza,25
124897,Comuna 13,220000005M8857PG77MMG4444444694091,-34.551,-58.456,2091,c. 50-199,85,Enseñanza,125
124899,Comuna 13,22252525P02M1P768G2929291379091,-34.566,-58.448,2091,c. 50-199,85,Enseñanza,125
124900,Comuna 13,2236363627P0G6M80G1616165789091,-34.572,-58.461,2091,c. 50-199,85,Enseñanza,125
124901,Comuna 13,2281818127121277PG1515153310091,-34.543,-58.466,2091,c. 50-199,85,Enseñanza,125
124903,Comuna 13,22898989157712P60G101010304091,-34.556,-58.465,2091,d. 200-499,85,Enseñanza,350
124904,Comuna 13,229696962G807MPPPG1414145684091,-34.575,-58.451,2091,c. 50-199,85,Enseñanza,125
124905,Comuna 13,23000000252P5G22PG1414147717091,-34.563,-58.444,2091,c. 50-199,85,Enseñanza,125
124906,Comuna 13,23000000281818285G1717175742091,-34.561,-58.442,2091,c. 50-199,85,Enseñanza,125
124907,Comuna 13,230000002MM7M6776G2121216694091,-34.554,-58.455,2091,b. 10-49,85,Enseñanza,25
124908,Comuna 13,230101011276GP116G8787871822091,-34.55,-58.465,2091,b. 10-49,85,Enseñanza,25
124909,Comuna 13,230404042P75715M254545457788091,-34.554,-58.452,2091,c. 50-199,85,Enseñanza,125
124910,Comuna 13,230909091260G601MG8686866532091,-34.572,-58.461,2091,d. 200-499,85,Enseñanza,350
124911,Comuna 13,2364646412M26P18264444443898091,-34.555,-58.47,2091,c. 50-199,85,Enseñanza,125
124912,Comuna 13,23767676202P2P752G4444446080091,-34.546,-58.458,2091,c. 50-199,85,Enseñanza,125
124913,Comuna 13,238181811102GG12M57979796411091,-34.566,-58.458,2091,c. 50-199,85,Enseñanza,125
124914,Comuna 13,238181815G21M027066750919191245091,-34.571,-58.462,2091,b. 10-49,85,Enseñanza,25
124916,Comuna 13,240909091200GGPG1G8484842630091,-34.575,-58.448,2091,c. 50-199,85,Enseñanza,125
124918,Comuna 13,2421212165MG565177G8G1414149249091,-34.561,-58.461,2091,b. 10-49,85,Enseñanza,25
124919,Comuna 13,24252525277G5M21651616161748091,-34.563,-58.449,2091,c. 50-199,85,Enseñanza,125
124920,Comuna 13,2461616172881PMM5G444444861091,-34.546,-58.467,2091,b. 10-49,85,Enseñanza,25
124921,Comuna 13,246464641102GG12M67979795928091,-34.566,-58.459,2091,b. 10-49,85,Enseñanza,25
124922,Comuna 13,2464646411M776815G4949499424091,-34.565,-58.456,2091,c. 50-199,85,Enseñanza,125
124925,Comuna 13,247676762G11228MPP1313132438091,-34.564,-58.456,2091,c. 50-199,85,Enseñanza,125
124926,Comuna 13,24767676P00758P86G2424242208091,-34.557,-58.468,2091,b. 10-49,85,Enseñanza,25
124928,Comuna 13,250000001102GG12MG7979797179091,-34.567,-58.458,2091,c. 50-199,85,Enseñanza,125
124930,Comuna 13,2525252511MG7252PG8484842002091,-34.565,-58.463,2091,d. 200-499,85,Enseñanza,350
124931,Comuna 13,25292929277G7758151616161193091,-34.577,-58.445,2091,c. 50-199,85,Enseñanza,125
124932,Comuna 13,254141412MM7M67765212121480091,-34.557,-58.461,2091,b. 10-49,85,Enseñanza,25
124933,Comuna 13,2549494912M26P18254444448537091,-34.555,-58.448,2091,c. 50-199,85,Enseñanza,125
124934,Comuna 13,258181811P25862PPG26060604002091,-34.569,-58.451,2091,c. 50-199,85,Enseñanza,125
124936,Comuna 13,258484847G0MG6151801616165026091,-34.568,-58.449,2091,c. 50-199,85,Enseñanza,125
124938,Comuna 13,261616165P5P70G77667508686867697091,-34.573,-58.465,2091,b. 10-49,85,Enseñanza,25
124939,Comuna 13,262929296877PG775P80161616171091,-34.568,-58.449,2091,b. 10-49,85,Enseñanza,25
124940,Comuna 13,266161615PPGM16M27P7G8585856217091,-34.551,-58.441,2091,d. 200-499,85,Enseñanza,350
124941,Comuna 13,268181817177720M8656P4343436468091,-34.554,-58.449,2091,d. 200-499,85,Enseñanza,350
124943,Comuna 13,2716161617P717622P4444448213091,-34.568,-58.45,2091,b. 10-49,85,Enseñanza,25
124946,Comuna 13,27363636176GG0PM151010103652091,-34.565,-58.451,2091,b. 10-49,85,Enseñanza,25
124947,Comuna 13,27444444P01658085G2626268653091,-34.543,-58.466,2091,b. 10-49,85,Enseñanza,25
124948,Comuna 13,274949491P2P7P11MG9090904697091,-34.562,-58.445,2091,b. 10-49,85,Enseñanza,25
124950,Comuna 13,27565656P00MMP5M8G2424242235091,-34.566,-58.462,2091,b. 10-49,85,Enseñanza,25
124952,Comuna 13,276969692G00P777261313133038091,-34.552,-58.471,2091,c. 50-199,85,Enseñanza,125
124953,Comuna 13,276969692MM8M8MMGG22222257091,-34.569,-58.455,2091,c. 50-199,85,Enseñanza,125
124954,Comuna 13,27818181776758506G4949495576091,-34.579,-58.449,2091,b. 10-49,85,Enseñanza,25
124955,Comuna 13,280404042G5055P12G1313136513091,-34.556,-58.446,2091,d. 200-499,85,Enseñanza,350
124957,Comuna 13,28161616P0158M822G4646467998091,-34.567,-58.457,2091,b. 10-49,85,Enseñanza,25
124958,Comuna 13,282525251265G886558686867448091,-34.573,-58.465,2091,c. 50-199,85,Enseñanza,125
124960,Comuna 13,282929292P7676721G1313131167091,-34.552,-58.454,2091,c. 50-199,85,Enseñanza,125
124962,Comuna 13,2841414168188152G667501616165004091,-34.568,-58.449,2091,b. 10-49,85,Enseñanza,25
124963,Comuna 13,284949496818685M2667501616161031091,-34.572,-58.461,2091,c. 50-199,85,Enseñanza,125
124964,Comuna 13,28565656118M7P18GG838383185091,-34.571,-58.466,2091,c. 50-199,85,Enseñanza,125
124965,Comuna 13,28616161271P207M7P1515152036091,-34.547,-58.449,2091,b. 10-49,85,Enseñanza,25
124966,Comuna 13,28767676P00680G2052323234335091,-34.568,-58.467,2091,b. 10-49,85,Enseñanza,25
124967,Comuna 13,2881818112028808258484843999091,-34.557,-58.461,2091,c. 50-199,85,Enseñanza,125
124968,Comuna 13,291616162822M582151717179679091,-34.566,-58.46,2091,c. 50-199,85,Enseñanza,125
124970,Comuna 13,29252525P0158M82264646469320091,-34.568,-58.457,2091,b. 10-49,85,Enseñanza,25
124972,Comuna 13,29818181P021206GGG2727278295091,-34.54,-58.47,2091,c. 50-199,85,Enseñanza,125
124979,Comuna 14,2156565628PG66666G1717174560098,-34.582,-58.422,2098,b. 10-49,85,Enseñanza,25
124980,Comuna 14,21565656P000MG06M8222222121098,-34.565,-58.442,2098,b. 10-49,85,Enseñanza,25
124981,Comuna 14,216464641PM165M16G9696968227098,-34.585,-58.427,2098,d. 200-499,85,Enseñanza,350
124982,Comuna 14,2176767672882208754444443202098,-34.576,-58.42,2098,b. 10-49,85,Enseñanza,25
124983,Comuna 14,2209090912150PP0GP8484842487098,-34.581,-58.414,2098,b. 10-49,85,Enseñanza,25
124984,Comuna 14,2221212167M55M076667501515157073098,-34.58,-58.416,2098,c. 50-199,85,Enseñanza,125
124985,Comuna 14,2225252511P506712G8181817827098,-34.588,-58.428,2098,b. 10-49,85,Enseñanza,25
124986,Comuna 14,224141411151GG8P7G8282829450098,-34.59,-58.412,2098,c. 50-199,85,Enseñanza,125
124987,Comuna 14,224949491258M7M6PG8686863083098,-34.581,-58.423,2098,c. 50-199,85,Enseñanza,125
124991,Comuna 14,23010101268M720G2G4545451677098,-34.57,-58.438,2098,d. 200-499,85,Enseñanza,350
124992,Comuna 14,230909092G6812G7M5141414754098,-34.59,-58.433,2098,c. 50-199,85,Enseñanza,125
124993,Comuna 14,2325252511MM212P15848484917098,-34.581,-58.434,2098,c. 50-199,85,Enseñanza,125
124996,Comuna 14,23646464517061565862PG7878784977098,-34.58,-58.404,2098,d. 200-499,85,Enseñanza,350
124998,Comuna 14,24414141P056GG25PG3333332780098,-34.563,-58.436,2098,b. 10-49,85,Enseñanza,25
125002,Comuna 14,246464641M5G075GP01111117739098,-34.591,-58.434,2098,b. 10-49,85,Enseñanza,25
125003,Comuna 14,246969696G87115G670M61313136139098,-34.566,-58.441,2098,b. 10-49,85,Enseñanza,25
125004,Comuna 14,24767676P02M1P76852929293397098,-34.563,-58.436,2098,c. 50-199,85,Enseñanza,125
125010,Comuna 14,251616161P186PP82G9090902992098,-34.571,-58.441,2098,c. 50-199,85,Enseñanza,125
125012,Comuna 14,252525250MPM27777G7474743736098,-34.571,-58.431,2098,c. 50-199,85,Enseñanza,125
125014,Comuna 14,254141411P26MM8G2G4444449380098,-34.585,-58.42,2098,d. 200-499,85,Enseñanza,350
125016,Comuna 14,255656562G2P8177MG1313134385098,-34.587,-58.426,2098,b. 10-49,85,Enseñanza,25
125017,Comuna 14,256969696P2M21518G3737371304098,-34.563,-58.436,2098,c. 50-199,85,Enseñanza,125
125019,Comuna 14,2596969671G70M665G4242429434098,-34.589,-58.411,2098,b. 10-49,85,Enseñanza,25
125020,Comuna 14,260000001GM801675G9999996773098,-34.578,-58.406,2098,c. 50-199,85,Enseñanza,125
125021,Comuna 14,260000006800M118MM0M51515151199098,-34.58,-58.416,2098,c. 50-199,85,Enseñanza,125
125023,Comuna 14,2616161668721P6G6667501616162183098,-34.582,-58.411,2098,b. 10-49,85,Enseñanza,25
125026,Comuna 14,269696966G87115G671P51313134466098,-34.566,-58.441,2098,b. 10-49,85,Enseñanza,25
125028,Comuna 14,270000002M8810P8MG191919239098,-34.583,-58.425,2098,b. 10-49,85,Enseñanza,25
125029,Comuna 14,27090909182006805G1111117394098,-34.586,-58.419,2098,d. 200-499,85,Enseñanza,350
125031,Comuna 14,272424241208607P8G8484848130098,-34.589,-58.422,2098,c. 50-199,85,Enseñanza,125
125032,Comuna 14,27252525278PM20PGG1616163823098,-34.582,-58.411,2098,c. 50-199,85,Enseñanza,125
125033,Comuna 14,2725252528PG6666651717171424098,-34.583,-58.425,2098,b. 10-49,85,Enseñanza,25
125035,Comuna 14,272525256P2M2151863737378415098,-34.567,-58.442,2098,b. 10-49,85,Enseñanza,25
125036,Comuna 14,2736363627M718G8701717173231098,-34.578,-58.436,2098,c. 50-199,85,Enseñanza,125
125037,Comuna 14,278181816800M118MM0701515154135098,-34.577,-58.413,2098,b. 10-49,85,Enseñanza,25
125039,Comuna 14,282525256G817MGPP667501313132079098,-34.567,-58.442,2098,b. 10-49,85,Enseñanza,25
125040,Comuna 14,2825252570M57M157762M464646638098,-34.583,-58.405,2098,b. 10-49,85,Enseñanza,25
125041,Comuna 14,28444444215076152G4444448184098,-34.593,-58.419,2098,c. 50-199,85,Enseñanza,125
125042,Comuna 14,28494949268M6M0G2G1515151575098,-34.574,-58.437,2098,c. 50-199,85,Enseñanza,125
125043,Comuna 14,2889898922GG1G671G1212123166098,-34.583,-58.442,2098,c. 50-199,85,Enseñanza,125
125045,Comuna 14,294141416G188GM5M65501313135835098,-34.563,-58.436,2098,b. 10-49,85,Enseñanza,25
125048,Comuna 14,298484841M6288765G1111115335098,-34.59,-58.415,2098,c. 50-199,85,Enseñanza,125
125052,Comuna 15,20616161726MG2887G4343437040105,-34.59,-58.437,2105,c. 50-199,85,Enseñanza,125
125053,Comuna 15,2064646427M7GG8M0G1717177655105,-34.596,-58.43,2105,b. 10-49,85,Enseñanza,25
125058,Comuna 15,22090909125886722G4444446739105,-34.602,-58.437,2105,b. 10-49,85,Enseñanza,25
125061,Comuna 15,2241414111757017P58383838748105,-34.598,-58.445,2105,b. 10-49,85,Enseñanza,25
125062,Comuna 15,2249494927M7GG8M05171717875105,-34.596,-58.43,2105,b. 10-49,85,Enseñanza,25
125064,Comuna 15,2256565625P20586PG1414142100105,-34.586,-58.453,2105,b. 10-49,85,Enseñanza,25
125067,Comuna 15,22646464P02G682M8G2828288552105,-34.595,-58.439,2105,b. 10-49,85,Enseñanza,25
125070,Comuna 15,23000000268M6MM57G1515153500105,-34.587,-58.47,2105,c. 50-199,85,Enseñanza,125
125071,Comuna 15,23010101P0167G0MMG2626265290105,-34.582,-58.454,2105,b. 10-49,85,Enseñanza,25
125073,Comuna 15,23242424157712P6051010103276105,-34.587,-58.446,2105,b. 10-49,85,Enseñanza,25
125078,Comuna 15,2361616111757017PP8383833261105,-34.598,-58.444,2105,c. 50-199,85,Enseñanza,125
125079,Comuna 15,23767676P077PP8MMG4141413334105,-34.596,-58.439,2105,b. 10-49,85,Enseñanza,25
125082,Comuna 15,240404045GG2M716065P79292922832105,-34.593,-58.435,2105,b. 10-49,85,Enseñanza,25
125083,Comuna 15,24252525120577011G8484845682105,-34.599,-58.441,2105,c. 50-199,85,Enseñanza,125
125086,Comuna 15,244141411200MMPG8G8484847379105,-34.604,-58.447,2105,c. 50-199,85,Enseñanza,125
125090,Comuna 15,2484848411757017P68383832309105,-34.598,-58.444,2105,b. 10-49,85,Enseñanza,25
125093,Comuna 15,2500000011757017PG838383354105,-34.599,-58.444,2105,c. 50-199,85,Enseñanza,125
125101,Comuna 15,25565656268M71M70G151515226105,-34.592,-58.448,2105,c. 50-199,85,Enseñanza,125
125105,Comuna 15,26292929267M00P5G51515157823105,-34.602,-58.436,2105,c. 50-199,85,Enseñanza,125
125110,Comuna 15,26898989678P256M565P71515156791105,-34.593,-58.449,2105,c. 50-199,85,Enseñanza,125
125111,Comuna 15,269696962M18M0P06G1818187364105,-34.605,-58.438,2105,b. 10-49,85,Enseñanza,25
125115,Comuna 15,2729292912016126GG8484846638105,-34.605,-58.457,2105,b. 10-49,85,Enseñanza,25
125116,Comuna 15,27363636176G15P07G101010338105,-34.593,-58.434,2105,c. 50-199,85,Enseñanza,125
125117,Comuna 15,27444444P06058P68G3434346257105,-34.584,-58.461,2105,b. 10-49,85,Enseñanza,25
125118,Comuna 15,274949491P166G20MG9090901266105,-34.582,-58.468,2105,c. 50-199,85,Enseñanza,125
125122,Comuna 15,27898989P000MG06M72222222973105,-34.595,-58.447,2105,b. 10-49,85,Enseñanza,25
125125,Comuna 15,2825252510865M2GMG7878783257105,-34.59,-58.476,2105,b. 10-49,85,Enseñanza,25
125128,Comuna 15,2861616166M07M1M81G1111118782105,-34.593,-58.436,2105,c. 50-199,85,Enseñanza,125
125132,Comuna 15,29565656P068G0815G3737375077105,-34.579,-58.474,2105,c. 50-199,85,Enseñanza,125
125133,Comuna 2,20363636678GP2562688M151515779014,-34.599,-58.393,2014,c. 50-199,85,Enseñanza,125
125134,Comuna 2,206161615P8P2867765G84444445467014,-34.596,-58.404,2014,c. 50-199,85,Enseñanza,125
125135,Comuna 2,2100000055M0011PG65G89999995306014,-34.595,-58.41,2014,c. 50-199,85,Enseñanza,125
125136,Comuna 2,21010101P056G187PG3333332610014,-34.594,-58.413,2014,c. 50-199,85,Enseñanza,125
125137,Comuna 2,210909092707675M8G1515151902014,-34.589,-58.394,2014,b. 10-49,85,Enseñanza,25
125139,Comuna 2,218181812P2M560GMG1313131633014,-34.594,-58.406,2014,c. 50-199,85,Enseñanza,125
125140,Comuna 2,222121212MM200G00G2020202552014,-34.586,-58.4,2014,c. 50-199,85,Enseñanza,125
125141,Comuna 2,222424242MPMGG766P1818183651014,-34.594,-58.395,2014,b. 10-49,85,Enseñanza,25
125142,Comuna 2,22252525118P86M2168383834272014,-34.589,-58.395,2014,b. 10-49,85,Enseñanza,25
